TweetsID,TweetsText,User_Location,Date,Baseline_Terms,Prediction,Positive,Negative
1322120646957170689,the remnants of hurricane zeta were far from land over the atlantic on friday but people across the south were still digging out from the powerful storm that killed six people nc10 zeta URL ,"Amarillo, TX",30/10/2020 10:18,"['hurricane', 'people', 'powerful', 'storm', 'killed', 'people']",1,1,-4
1322120840637546497,this is pretty crazy to watch hope this is the last tropical system that la has to ride out ,LOCATION,30/10/2020 10:19,['watch'],1,3,-2
1322122068301938688,we still dont have power thanks zeta ,"Lewisville, NC",30/10/2020 10:23,['power'],1,2,-1
1322123045851566080,people are voteearly hurricanerain zeta northernvirginia washingtondc fairfaxcounty virginia vote ,"Washington, DC",30/10/2020 10:27,['people'],1,1,-1
1322123129888608257,this is some cool stuff love the sunset shot of the eye notice the trees bend in opposite direction on the other side of the eye,Massachusetts/Maine,30/10/2020 10:28,"['love', 'shot']",1,3,-2
1322123580939866113,trees down across the brewton al area from hurricane zeta alwx ,"Mobile, Alabama",30/10/2020 10:30,"['area', 'hurricane']",1,1,-1
1322125845893386241,heres a list of some of the peak gusts in our charlotte viewing area from zeta the highest gust 67 mph was in avery co in the mountains charlottes peak gust hit 58 mph it comes as no surprise that dozens of trees came down causing power outages now for the clean up URL ,"Charlotte, NC",30/10/2020 10:39,"['peak', 'area', 'peak', 'hit', 'dozen', 'power']",1,1,-1
1322128605313409027,duke energy is absolutely awful at customer service,"South Carolina, USA",30/10/2020 10:49,['service'],1,1,-5
1322128614243139586,i still cant get over the synoptic pattern similarities of olga vs zeta near landfall the cutoff low amp tc were in nearly identical positions main difference is intensity oct 2020 had lower 500hpa heights amp stronger 850hpa temp gradient source URL URL ,"Greenville, SC",30/10/2020 10:50,"['get', 'landfall']",1,1,-2
1322128913334706177,user_mention user_mention it had to have been around that in rome last night it was crazy we took more damage last night as an outside geodome structure collapsed that stood fine during zeta we had checked it amp it was fine now gone,"Georgia, USA",30/10/2020 10:51,['damage'],1,3,-2
1322130083247804416,zeta cleanup in southside virginia is underway many trees down this one fell on a home some locations wont see power restored until this afternoon zeta URL ,"Lynchburg, VA",30/10/2020 10:55,"['cleanup', 'home', 'power']",1,1,-1
1322132095183937542,my user_mention report on at least 6 people being killed by hurricanezeta with millions being left without power zeta spun up in the caribbean sea going from a tropical storm to a damaging category 2 hurricane in under 4 days URL hurricane zeta storm ,"Bengaluru, India",30/10/2020 11:03,"['report', 'people', 'killed', 'million', 'power', 'storm', 'category', 'hurricane', 'hurricane', 'storm']",1,1,-4
1322132112405893121,the eye of the storm zeta ,LOCATION,30/10/2020 11:03,['storm'],1,1,-2
1322132407839907840, zeta kills six and leaves millions in the dark cleveland 19 news user_mention tweeted our heart breaks south digs out from zetas wrath URL URL URL ,bengaluru via dubai & toronto,30/10/2020 11:05,"['kill', 'million', 'news', 'heart']",1,1,-2
1322132911517294593,for those who think this years active hurricane season and thus climatechange is just a coast problem zeta killed 1 in louisiana and 3 in the metro atl area stay safe everyone URL ,"New Orleans, LA",30/10/2020 11:07,"['year', 'hurricane', 'coast', 'killed', 'area', 'stay', 'safe']",1,2,-4
1322133204774563844, zeta still no power after winds took down trees everywhere in north georgia been over 24 hrs i miss coffee ,Georgia ,30/10/2020 11:08,['power'],1,2,-2
1322133355656318977,fckn with zeta i know in this part of nola the power better be back on so i can cast my damn vote URL ,"New Orleans, LA",30/10/2020 11:08,['power'],1,1,-2
1322133852555530241,about half of what we saw at this time yesterday zeta ,"Birmingham, AL",30/10/2020 11:10,['time'],1,2,-1
1322134200494022656,praying for power today please come thru user_mention zeta ,New Orleans,30/10/2020 11:12,"['praying', 'power', 'please']",1,2,-1
1322134295457243136,pretty impressive winds right now outside of boone with this front hearing trees crack around us and stuff fall on the camper eagerly awaiting the sun to come up to assess damage didnt see any winds yesterday with zeta ,"Boone, NC",30/10/2020 11:12,['damage'],1,3,-1
1322134347399516160,some north georgia school systems will remain closed today due to power outages caused by zeta please check with your school or child care program for any changes in schedules or operations user_mention,"Atlanta, GA",30/10/2020 11:12,"['power', 'please', 'change']",1,2,-1
1322134359688830978,when they send user_mention down to georgia please keep some extra spots for these user_mention allstars on the plane all the leaves are down after zeta we could use the zen my yard first please,"Marietta, GA",30/10/2020 11:12,"['send', 'please', 'first', 'please']",1,2,-1
1322134905594273799,helpful information pertaining to food safety in the aftermath of hurricane zeta alwx mswx flwx ,"Mobile, Alabama",30/10/2020 11:15,"['safety', 'aftermath', 'hurricane']",1,2,-1
1322134905732608001,prayers the death toll from zeta is now up to six people URL URL ,"Lynchburg, VA",30/10/2020 11:15,"['prayer', 'death', 'toll', 'people']",1,1,-3
1322135358952321025, URL some places are still without power check websites for location rules times contact info or ,m.facebook.com/cholorecords,30/10/2020 11:16,"['power', 'time']",1,1,-1
1322136796474626053, zeta remnants send a construction crane 85 stories up for a spin more from hln affiliate user_mention URL URL ,"Atlanta, GA",30/10/2020 11:22,['send'],1,1,-1
1322137352010162177,gp will get them up and running again ,USA,30/10/2020 11:24,"['get', 'running']",1,1,-1
1322137422084407296,user_mention trumpisafraud continues to lie while undermining the institutions that work to keep us safe as you hide gopcomplicittraitors ,LOCATION,30/10/2020 11:25,['safe'],1,2,-1
1322137738523672577,wanted to educate myself how late into the year a storm of zeta strength typically exists turns out zeta is about 37 days later than the 19702019 mean of last day of the year with a tropical cyclone of 95 kt strength or 15 days later if we use post1995 warm sea period URL ,"London, England",30/10/2020 11:26,"['year', 'storm', 'year']",1,1,-2
1322138258323742721,wet snowflakes mixing in the northeast zeta remnants in the ocean but still more than 14 million without power check out my forecast,New York,30/10/2020 11:28,"['million', 'power']",1,1,-1
1322138263428235264,fridays news is here this week we are talking about acbconfirmation zeta politics election2020 and so much more URL ,LOCATION,30/10/2020 11:28,['news'],1,1,-1
1322138731369897991,be safe ,LOCATION,30/10/2020 11:30,['safe'],1,2,-1
1322138892229902342,still no power zeta ,United States,30/10/2020 11:30,['power'],1,1,-1
1322140906213048321,im still without power here in atlanta user_mention estimates that it wont be restored until sunday night zeta ,"Atlanta, GA",30/10/2020 11:38,['power'],1,1,-1
1322141147112812544,i guess that was just a dream i had last night where i woke up to a house with electricity day 2 and the nightmare continues but now our gas isnt working either 22 just keeps on giving zeta prayingforpower URL ,"Mobile, AL ",30/10/2020 11:39,['house'],1,1,-3
1322142062259671040,daily roundup gov user_mention assesses zeta damage user_mention gives take on medicalmarijuana i65 user_mention campaigns with user_mention phone scams plaque hinds co election commissioners user_mention releases reclassifications more URL ,"Jackson, MS",30/10/2020 11:43,"['damage', 'give', 'release']",1,1,-1
1322142220900880384,very privileged to be in a little island of green as of midday yesterday keep new orleans amp se la in your thoughts its going to take time to recover from zeta ,Bulbancha aka New Orleans,30/10/2020 11:44,"['thought', 'time', 'recover']",1,3,-1
1322142455458861056,even after hurricane zeta we can still laugh happy fonky monky friday URL ,LOCATION,30/10/2020 11:45,"['even', 'hurricane']",1,2,-1
1322142566809305088,thanks to user_mention were back up and running at the ridge on lakemartin zeta user_mention URL ,USA,30/10/2020 11:45,['running'],1,2,-1
1322142917851553792,hey user_mention how did people in the path of zeta get caught unprepared simple nogameplan right user_mention nfl nflcornyaf ,USA,30/10/2020 11:46,"['people', 'path', 'get', 'caught']",1,2,-1
1322143184378568704,aaaaah zeta girl is that sleet on my window ion like that storm ,Wherever the wind blows!?!,30/10/2020 11:47,"['girl', 'storm']",1,2,-2
1322143226350968833,cedar pointe pier damaged again,"Mobile, AL",30/10/2020 11:48,['damaged'],1,1,-1
1322143949616746502,hurricane zeta kills at least six as 100mph winds race through south fundacio americas URL ,Worldwide ,30/10/2020 11:50,"['hurricane', 'kill']",1,1,-1
1322144308158439426,im thankful to have a cup of coffee along with a few quiet minutes save the symphony of generators before starting my day zeta recovery URL ,"Gulfport, MS",30/10/2020 11:52,['recovery'],1,2,-1
1322144444401987584,website URL confirmed 2 million were without electricity in louisiana mississippi alabama zeta fundacio ,Worldwide ,30/10/2020 11:52,"['confirmed', 'million']",1,2,-1
1322144456531976192,we are getting an update from southern district psc and trump campaign director user_mention on the damage from hurricane zeta that swept through the coast this week he joins us at 7 am on the user_mention listen or watch URL URL ,Mississippi,30/10/2020 11:52,"['damage', 'hurricane', 'coast', 'join', 'watch']",1,1,-1
1322144465738436608,snow has made its way to boston behind zeta the northeast is now dealing with light to moderate snow this morning reports of 13 inches so far in ny amp vt ground temps are moderate but i95 in ma could see snow into the early afternoon mawx nywx ctwx URL ,"Denver, CO",30/10/2020 11:52,"['dealing', 'morning', 'report']",1,1,-1
1322144683791974401,the flashlight though i love it future meteorologist zeta ,"Birmingham, AL",30/10/2020 11:53,['love'],1,3,-1
1322145088441622530,hope you all are staying safe after the storm zeta it is still happening today at 130pm,"Atlanta, GA",30/10/2020 11:55,"['safe', 'storm']",1,3,-2
1322145195102736384,user_mention the word is we may not have power again until monday zeta flashlights candles ,Biloxi,30/10/2020 11:55,['power'],1,1,-1
1322145536074534913,the fantastic weather continues today with more cool high temperatures in the mid to upper 60s this is perfect as we continue to clean up from hurricane zeta beon4 user_mention URL ,"New Orleans, LA",30/10/2020 11:57,"['high', 'hurricane']",1,3,-1
